#nrNodes nrCollisions nrTransmissions OverallEnergy
2000 592 4063 918.2416404480002
2000 597 4049 915.0776279040001
2000 560 4017 907.8455992320002
2000 635 4073 920.5016494080002
2000 564 3972 897.6755589120002
2000 659 4022 908.9756037120002
2000 613 4014 907.1675965440002
2000 595 4043 913.7216225280001
2000 575 4017 907.8455992320002
2000 560 4020 908.5236019200001
2000 663 4111 929.0896834560001
2000 596 3984 900.3875696640001
2000 565 3983 900.1615687680002
2000 597 4041 913.2696207360002
3000 1252 6086 1375.4414530560002
3000 1344 6205 1402.3355596800004
3000 1341 6261 1414.9916098560002
3000 1218 6061 1369.791430656
3000 1286 6054 1368.2094243840004
3000 1266 5969 1348.9993482240002
3000 1186 5914 1336.5692989440001
3000 1409 6169 1394.1995274240003
3000 1282 5947 1344.0273285120004
3000 1288 5996 1355.1013724160002
3000 1285 6046 1366.4014172160003
3000 1308 6093 1377.0234593280004
3000 1320 6056 1368.661426176
3000 1309 6049 1367.0794199040004
3000 1406 6062 1370.0174315520003
3000 1143 5859 1324.1392496640003
3000 1279 6136 1386.7414978560003
3000 1298 5993 1354.4233697280001
3000 1292 6100 1378.6054656000001
3000 1365 6068 1371.3734369280003
3000 1272 5932 1340.6373150720003
3000 1358 6020 1360.5253939200004
3000 1338 6077 1373.4074449920001
3000 1235 5933 1340.8633159680003
3000 1264 6102 1379.0574673920003
3000 1322 6086 1375.4414530560002
3000 1289 5951 1344.9313320960002
3000 1249 5972 1349.6773509120003
3000 1341 6094 1377.2494602240001
3000 1308 5966 1348.3213455360003
3000 1422 6214 1404.3695677440003
3000 1254 6102 1379.0574673920003
3000 1288 6034 1363.6894064640003
3000 1216 5883 1329.5632711680003
3000 1319 6034 1363.6894064640003
3000 1234 6055 1368.4354252800001
3000 1271 5923 1338.6033070080002
3000 1289 6084 1374.989451264
3000 1328 6040 1365.04541184
3000 1326 6188 1398.4935444480002
3000 1277 5979 1351.2593571840002
3000 1314 6138 1387.1934996480002
3000 1348 6085 1375.2154521600003
3000 1303 5985 1352.6153625600002
3000 1245 6087 1375.6674539520002
3000 1309 6073 1372.5034414080003
3000 1269 6027 1362.1074001920001
3000 1245 5984 1352.3893616640003
3000 1266 5963 1347.6433428480002
3000 1270 5907 1334.9872926720002
3000 1259 6029 1362.5594019840003
3000 1243 6044 1365.9494154240003
3000 1349 6113 1381.543477248
3000 1273 6090 1376.34545664
3000 1358 6024 1361.4293975040002
3000 1202 5847 1321.4272389120001
3000 1292 5982 1351.9373598720001
3000 1265 6025 1361.6553984000002
3000 1363 6158 1391.7135175680003
3000 1344 6111 1381.0914754560004
3000 1306 6072 1372.2774405120003
3000 1300 6134 1386.289496064
3000 1246 5971 1349.4513500160003
3000 1283 6059 1369.3394288640004
3000 1334 6113 1381.543477248
3000 1371 6257 1414.0876062720004
3000 1208 5955 1345.8353356800003
3000 1319 6090 1376.34545664
3000 1343 6112 1381.3174763520003
3000 1238 6036 1364.1414082560002
3000 1445 6151 1390.1315112960003
3000 1194 6002 1356.4573777920002
3000 1267 6075 1372.9554432000002
3000 1242 6025 1361.6553984000002
3000 1293 6052 1367.7574225920002
3000 1252 5983 1352.163360768
3000 1317 6038 1364.5934100480001
3000 1315 6003 1356.6833786880002
3000 1244 5917 1337.2473016320002
3000 1305 6035 1363.9154073600002
3000 1276 6043 1365.7234145280001
3000 1350 6156 1391.2615157760004
3000 1260 5944 1343.349325824
3000 1218 5969 1348.9993482240002
3000 1242 5968 1348.7733473280002
3000 1191 5898 1332.9532846080003
3000 1221 6067 1371.1474360320003
3000 1351 6058 1369.1134279680002
3000 1299 6191 1399.171547136
3000 1256 6040 1365.04541184
3000 1344 6151 1390.1315112960003
3000 1275 6073 1372.5034414080003
3000 1272 6004 1356.9093795840001
3000 1236 6094 1377.2494602240001
3000 1263 5999 1355.779375104
3000 1280 6007 1357.5873822720002
3000 1239 6049 1367.0794199040004
3000 1268 6058 1369.1134279680002
3000 1280 5946 1343.8013276160002
3000 1301 6175 1395.5555328000003
4000 2214 8083 1826.7652423680004
4000 2260 8076 1825.1832360960002
4000 2068 7961 1799.1931330560003
4000 2219 8041 1817.2732047360003
4000 2101 8076 1825.1832360960002
4000 2191 8053 1819.9852154880004
4000 2166 7995 1806.8771635200003
4000 2132 7915 1788.7970918400003
4000 2217 7995 1806.8771635200003
4000 2254 8155 1843.0373068800004
4000 2165 7930 1792.1871052800002
4000 2129 8034 1815.6911984640003
4000 2211 7992 1806.1991608320002
4000 2167 8073 1824.5052334080003
4000 2159 8042 1817.4992056320002
4000 2175 8047 1818.6292101120002
4000 2037 7932 1792.6391070720003
4000 2191 8079 1825.8612387840003
4000 2151 8050 1819.3072128000001
4000 2283 8174 1847.3313239040003
4000 2216 7996 1807.1031644160003
4000 2243 8058 1821.1152199680002
4000 2262 8162 1844.6193131520001
4000 2081 8057 1820.8892190720003
4000 2173 7974 1802.1311447040002
4000 2162 7973 1801.9051438080003
4000 2175 8086 1827.4432450560003
4000 2169 7903 1786.0850810880004
4000 2278 8065 1822.6972262400002
4000 2210 8235 1861.1173785600001
4000 2178 7958 1798.5151303680002
4000 2118 7933 1792.865107968
4000 2247 8031 1815.0131957760002
4000 2226 8015 1811.3971814400004
4000 2383 8182 1849.1393310720002
4000 2189 8006 1809.363173376
4000 2216 8072 1824.2792325120004
4000 2112 7954 1797.6111267840001
4000 2211 8083 1826.7652423680004
4000 2079 7915 1788.7970918400003
4000 2208 8069 1823.6012298240003
4000 2246 8185 1849.8173337600003
4000 2050 7823 1768.0050094080002
4000 2120 7967 1800.549138432
4000 2181 8070 1823.8272307200002
4000 2258 8060 1821.5672217600002
4000 2213 8089 1828.1212477440001
4000 2039 7841 1772.0730255360002
4000 2238 8082 1826.5392414720004
4000 2107 7932 1792.6391070720003
4000 2251 8045 1818.17720832
4000 2252 8133 1838.0652871680002
4000 2206 7936 1793.5431106560004
4000 2170 7925 1791.0571008000002
4000 2132 7883 1781.5650631680003
4000 2224 7992 1806.1991608320002
4000 2168 7866 1777.7230479360003
4000 2177 8011 1810.493177856
4000 2327 8209 1855.2413552640003
4000 2215 8092 1828.7992504320002
4000 2183 8034 1815.6911984640003
4000 2178 7939 1794.2211133440003
4000 2159 7953 1797.3851258880002
4000 2069 7924 1790.8310999040002
4000 2149 8025 1813.6571904000004
4000 2217 8005 1809.1371724800003
4000 2289 8059 1821.3412208640004
4000 2249 8060 1821.5672217600002
4000 2255 8073 1824.5052334080003
4000 2158 8045 1818.17720832
4000 2077 7825 1768.4570112000004
4000 2085 7888 1782.6950676480003
4000 2116 7990 1805.7471590400003
4000 2232 8098 1830.1552558080002
4000 2237 8060 1821.5672217600002
4000 2074 7914 1788.5710909440002
4000 2135 8000 1808.0071680000003
4000 2232 8149 1841.6813015040002
4000 2140 7904 1786.311081984
4000 2257 8068 1823.3752289280003
4000 2082 7962 1799.4191339520005
4000 2237 8020 1812.5271859200004
4000 2308 8097 1829.9292549120003
4000 2292 8076 1825.1832360960002
4000 2024 7788 1760.0949780480003
4000 2225 8031 1815.0131957760002
4000 2271 8090 1828.3472486400003
4000 2129 8050 1819.3072128000001
4000 2252 8034 1815.6911984640003
4000 2263 8082 1826.5392414720004
4000 2161 8108 1832.4152647680003
4000 2123 8013 1810.9451796480002
4000 2259 8085 1827.2172441600003
4000 2219 8026 1813.8831912960002
4000 2218 8047 1818.6292101120002
4000 2109 7983 1804.1651527680003
4000 2199 8034 1815.6911984640003
4000 2274 8060 1821.5672217600002
4000 2247 8057 1820.8892190720003
4000 2224 7970 1801.2271411200004
5000 3330 10073 2276.5070254080006
5000 3351 10109 2284.6430576640005
5000 3159 9876 2231.9848488960006
5000 3178 9911 2239.8948802560003
5000 3210 9950 2248.7089152000003
5000 3309 10070 2275.8290227200005
5000 3284 9936 2245.544902656
5000 3229 9948 2248.2569134080004
5000 3489 10200 2305.2091392
5000 3186 10021 2264.7549788160004
5000 3253 10070 2275.8290227200005
5000 3257 9949 2248.4829143040006
5000 3400 10158 2295.7171015680005
5000 3323 10091 2280.5750415360003
5000 3329 10115 2285.9990630400002
5000 3322 10062 2274.0210155520003
5000 3429 10203 2305.8871418880003
5000 3240 10012 2262.7209707520005
5000 3398 10085 2279.2190361600005
5000 3418 10195 2304.07913472
5000 3522 10228 2311.5371642880004
5000 3413 10116 2286.2250639360004
5000 3237 9973 2253.9069358080005
5000 3349 10016 2263.6249743360004
5000 3278 10076 2277.185028096
5000 3469 10098 2282.1570478080007
5000 3353 10061 2273.795014656
5000 3349 10108 2284.4170567680003
5000 3247 9992 2258.2009528320004
5000 3259 9842 2224.300818432
5000 3373 10125 2288.2590720000003
5000 3316 10220 2309.7291571200003
5000 3360 10036 2268.1449922560005
5000 3276 10010 2262.2689689600006
5000 3136 9864 2229.2728381440006
5000 3290 10034 2267.692990464
5000 3308 10027 2266.1109841920006
5000 3475 10239 2314.0231741440007
5000 3230 9964 2251.872927744
5000 3337 10096 2281.7050460160003
5000 3277 9891 2235.3748623360007
5000 3311 10223 2310.4071598080004
5000 3262 10089 2280.1230397440004
5000 3291 10059 2273.3430128640002
5000 3057 9957 2250.2909214720003
5000 3282 10084 2278.9930352640004
5000 3370 10099 2282.3830487040004
5000 3324 10144 2292.553089024
5000 3327 10103 2283.2870522880007
5000 3270 10047 2270.6310021120003
5000 3425 10088 2279.8970388480006
5000 3271 9990 2257.7489510400005
5000 3275 10057 2272.8910110720003
5000 3199 9911 2239.8948802560003
5000 3255 10022 2264.9809797120006
5000 3328 10076 2277.185028096
5000 3369 10112 2285.321060352
5000 3079 9950 2248.7089152000003
5000 3306 10085 2279.2190361600005
5000 3342 10084 2278.9930352640004
5000 3229 9929 2243.9628963840005
5000 3327 10029 2266.562985984
5000 3205 10025 2265.6589824000007
5000 3199 9956 2250.064920576
5000 3352 10075 2276.9590272000005
5000 3298 10006 2261.3649653760003
5000 3182 10018 2264.0769761280003
5000 3304 10122 2287.581069312
5000 3359 9986 2256.844947456
5000 3337 10105 2283.73905408
5000 3343 10102 2283.061051392
5000 3200 9957 2250.2909214720003
5000 3261 10070 2275.8290227200005
5000 3292 10031 2267.0149877760005
5000 3211 10107 2284.191055872
5000 3174 10017 2263.8509752320006
5000 3165 9872 2231.0808453120003
5000 3388 10078 2277.6370298880006
500 0 1026 231.87691929600004
5000 3310 10156 2295.2650997760006
5000 3227 10009 2262.042968064
500 0 1002 226.45289779200002
500 0 1028 232.32892108800002
5000 3233 10019 2264.302977024
5000 3301 10033 2267.4669895680004
500 0 1045 236.17093632
5000 3158 9957 2250.2909214720003
500 0 977 220.80287539200003
500 0 1030 232.78092288000002
500 0 1009 228.03490406400005
500 0 1059 239.334948864
500 0 1038 234.58893004800004
500 0 980 221.48087808000005
5000 3428 10148 2293.4570926080005
500 0 1022 230.97291571200003
500 0 994 224.64489062400006
500 0 1044 235.94493542400002
500 0 1036 234.13692825600003
500 0 963 217.63886284800003
500 0 988 223.288885248
500 0 1010 228.26090496000003
500 0 974 220.124872704
500 0 1043 235.71893452800003
500 0 1046 236.39693721600005
500 0 982 221.93287987200003
500 0 988 223.288885248
500 0 923 208.59882700800006
500 0 1017 229.84291123200003
500 0 951 214.92685209600003
500 0 1012 228.71290675200004
500 0 1050 237.30094080000003
5000 3249 9866 2229.7248399360005
500 0 1069 241.59495782400003
500 0 975 220.35087360000003
500 0 1010 228.26090496000003
500 0 988 223.288885248
5000 3227 10035 2267.9189913600003
500 0 1011 228.48690585600005
500 0 1026 231.87691929600004
5000 3123 9775 2209.1587584000004
500 0 1017 229.84291123200003
5000 3426 10030 2266.7889868800003
500 0 1019 230.29491302400004
500 0 986 222.83688345600004
5000 3355 10039 2268.822994944
5000 3200 9970 2253.2289331200004
500 0 1011 228.48690585600005
500 0 960 216.96086016000004
500 0 984 222.38488166400003
500 0 1018 230.06891212800002
500 0 1027 232.10292019200003
500 0 1004 226.90489958400002
500 0 992 224.19288883200005
500 0 1005 227.13090048000004
500 0 998 225.54889420800004
500 0 980 221.48087808000005
500 0 985 222.61088256000002
500 0 983 222.15888076800005
500 0 1000 226.00089600000004
500 0 1001 226.22689689600003
500 0 979 221.25487718400004
500 0 997 225.32289331200005
500 0 1043 235.71893452800003
500 0 1034 233.68492646400006
500 0 985 222.61088256000002
500 0 1026 231.87691929600004
500 0 1046 236.39693721600005
500 0 955 215.83085568000004
500 0 995 224.87089152000004
500 0 1059 239.334948864
500 0 952 215.15285299200005
500 0 1012 228.71290675200004
500 0 986 222.83688345600004
500 0 1043 235.71893452800003
500 0 1010 228.26090496000003
500 0 993 224.41888972800004
500 0 1022 230.97291571200003
500 0 1006 227.35690137600005
500 0 979 221.25487718400004
500 0 1000 226.00089600000004
500 0 975 220.35087360000003
500 0 957 216.28285747200005
5000 3390 10120 2287.1290675200003
500 0 991 223.96688793600006
500 0 982 221.93287987200003
500 0 1023 231.19891660800005
500 0 1012 228.71290675200004
500 0 1042 235.49293363200002
500 0 989 223.51488614400003
500 0 1007 227.58290227200004
500 0 957 216.28285747200005
500 0 1044 235.94493542400002
500 0 1011 228.48690585600005
500 0 996 225.09689241600003
500 0 977 220.80287539200006
500 0 1006 227.35690137600005
500 0 974 220.124872704
500 0 1033 233.45892556800004
500 0 1001 226.22689689600003
500 0 967 218.54286643200004
500 0 979 221.25487718400004
500 0 988 223.288885248
500 0 1033 233.45892556800004
500 0 983 222.15888076800005
500 0 993 224.41888972800004
500 0 1066 240.91695513600004
500 0 1007 227.58290227200004
500 0 1031 233.00692377600004
500 0 1017 229.84291123200003
500 0 948 214.248849408
1000 0 1929 435.95572838400005
1000 0 1987 449.06378035200004
1000 0 2046 462.3978332160001
1000 0 2104 475.5058851840001
5000 3395 10116 2286.2250639360004
1000 0 2030 458.78181888000006
1000 0 2028 458.3298170880001
1000 0 1996 451.09778841600007
1000 0 2039 460.8158269440001
1000 0 2003 452.6797946880001
1000 0 1929 435.95572838400005
1000 0 2029 458.5558179840001
1000 0 1999 451.77579110400006
1000 0 1930 436.18172928000007
1000 0 2065 466.69185024000006
1000 0 2048 462.84983500800007
1000 0 2017 455.8438072320001
1000 0 1935 437.31173376000004
1000 0 1937 437.76373555200007
1000 0 2064 466.4658493440001
1000 0 2032 459.23382067200004
1000 0 2028 458.3298170880001
1000 0 1994 450.6457866240001
1000 0 1951 440.9277480960001
1000 0 1990 449.7417830400001
1000 0 2012 454.7138027520001
1000 0 1991 449.96778393600005
1000 0 1913 432.339714048
1000 0 1924 434.82572390400003
1000 0 1982 447.933775872
5000 3218 10108 2284.4170567680003
1000 0 1945 439.5717427200001
1000 0 2031 459.0078197760001
1000 0 2118 478.669897728
1000 0 1986 448.8377794560001
1000 0 2009 454.03580006400006
1000 0 2038 460.5898260480001
5000 3379 10107 2284.191055872
1000 0 2092 472.7938744320001
1000 0 1916 433.01771673600007
1000 0 1915 432.7917158400001
1000 0 2057 464.8838430720001
1000 0 2081 470.3078645760001
1000 0 1951 440.9277480960001
1000 0 2012 454.7138027520001
5000 3240 10034 2267.692990464
5000 3325 10139 2291.423084544
1000 0 2033 459.45982156800005
1000 0 2030 458.78181888000006
1000 0 1996 451.09778841600007
1000 0 2099 474.37588070400005
1000 0 2055 464.43184128000007
1000 0 1986 448.8377794560001
1000 0 1982 447.9337758720001
1000 0 1916 433.01771673600007
5000 3172 9912 2240.1208811520005
1000 0 2050 463.30183680000005
1000 0 2004 452.90579558400003
1000 0 1976 446.577770496
1000 0 1965 444.09176064
1000 0 2009 454.03580006400006
1000 0 2006 453.35779737600006
5000 3473 10260 2318.7691929600005
1000 0 2011 454.4878018560001
1000 0 1970 445.22176512000004
1000 0 1894 428.04569702400005
1000 0 2126 480.4779048960001
1000 0 1986 448.8377794560001
1000 0 1962 443.4137579520001
1000 0 1931 436.4077301760001
1000 0 1992 450.19378483200006
1000 0 2035 459.9118233600001
1000 0 2069 467.5958538240001
1000 0 1972 445.6737669120001
5000 3201 9856 2227.4648309760005
1000 0 2003 452.67979468800016
1000 0 2023 457.1998126080001
1000 0 2049 463.07583590400003
1000 0 1973 445.8997678080001
1000 0 2047 462.62383411200005
1000 0 2002 452.45379379200006
1000 0 2030 458.78181888000006
1000 0 1971 445.4477660160001
1000 0 1942 438.89374003200004
1000 0 2067 467.14385203200004
1000 0 1996 451.09778841600007
1000 0 2058 465.10984396800006
5000 3338 10065 2274.6990182400004
1000 0 2023 457.1998126080001
1000 0 2007 453.5837982720001
1000 0 1932 436.6337310720001
1000 0 2020 456.52180992000007
1000 0 1936 437.53773465600005
1000 0 2067 467.14385203200004
1000 0 1917 433.2437176320001
1000 0 1962 443.4137579520001
1000 0 2026 457.87781529600005
1000 0 1951 440.9277480960001
1000 0 1992 450.19378483200006
1000 0 1987 449.06378035200004
1000 0 1944 439.3457418240001
1000 0 2091 472.5678735360001
1000 0 2016 455.61780633600006
1000 0 1992 450.19378483200006
1000 0 1992 450.19378483200006
1000 0 1955 441.8317516800001
1000 0 2041 461.26782873600007
2000 0 4039 912.8176189440002
2000 0 3984 900.3875696640001
2000 0 4043 913.7216225280001
2000 0 3955 893.8335436800002
2000 0 3959 894.7375472640002
2000 0 4076 921.1796520960002
2000 0 4061 917.7896386560002
2000 0 3919 885.6975114240001
2000 0 3964 895.8675517440003
2000 0 3930 888.18352128
2000 0 3985 900.6135705600002
2000 0 3991 901.9695759360001
2000 0 4023 909.2016046080001
2000 0 3976 898.5795624960002
2000 0 3975 898.3535616000001
2000 0 3977 898.8055633920001
2000 0 4090 924.3436646400002
2000 0 3981 899.7095669760002
2000 0 4087 923.6656619520002
2000 0 4004 904.9075875840001
2000 0 4078 921.6316538880002
2000 0 3955 893.8335436800002
2000 0 3975 898.3535616000001
2000 0 4058 917.1116359680002
2000 0 3947 892.025536512
2000 0 4089 924.1176637440002
2000 0 4001 904.2295848960001
2000 0 4052 915.7556305920001
2000 0 4132 933.8357022720002
2000 0 4107 928.1856798720002
2000 0 4045 914.1736243200002
2000 0 4168 941.9717345280001
2000 0 3904 882.3074979840001
2000 0 3976 898.5795624960002
2000 0 3934 889.0875248640001
2000 0 3958 894.5115463680002
2000 0 4027 910.1056081920002
2000 0 4075 920.9536512000002
2000 0 4061 917.7896386560002
2000 0 3997 903.3255813120002
2000 0 3981 899.7095669760002
2000 0 3943 891.1215329280001
2000 0 4023 909.2016046080001
2000 0 4066 918.9196431360001
2000 0 4025 909.6536064000001
2000 0 4125 932.2536960000001
2000 0 3968 896.7715553280002
2000 0 3966 896.3195535360002
2000 0 3974 898.1275607040001
2000 0 4131 933.6097013760002
2000 0 4092 924.7956664320002
2000 0 4069 919.5976458240001
2000 0 4059 917.3376368640002
2000 0 3904 882.3074979840001
2000 0 4084 922.9876592640002
2000 0 4074 920.7276503040001
2000 0 4012 906.7155947520001
2000 0 3943 891.1215329280001
2000 0 4175 943.5537408000002
